2018-04-20 19:17:04,"b'RT @wfyi: Summer reading is going to be awesome this year! Stay tuned for the release of the #GreatReadPBS book list next Friday, April 20.\xe2\x80\xa6'",
2018-04-20 19:16:42,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:16:39,b' #GreatReadPBS Learn how to get more interaction and #followers . \n\xf0\x9f\x94\x86 https://t.co/hqxoOUz9Lf \xf0\x9f\x94\x86\n #CelebJuice #EarlyEdChat\xe2\x80\xa6 https://t.co/2sC55af7Xb',
2018-04-20 19:16:30,"b' #GreatReadPBS RT @simonschuster: This summer, @PBS is kicking off the #GreatAmericanRead, a quest to find America\xe2\x80\x99s most beloved book. Today, the top 100\xe2\x80\xa6'",
2018-04-20 19:16:11,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:16:06,"b"" #GreatReadPBS RT @rmpbs: The list of America\xe2\x80\x99s Top 100 Novels for Great American Read PBS was released TODAY! \xf0\x9f\x98\x8d\xf0\x9f\x93\x9a\xf0\x9f\x8e\x89\nTake the quiz to see how many you've re\xe2\x80\xa6""",
2018-04-20 19:15:06,"b""Today, @PBS reveals The #GreatReadPBS list! Will you help pick America's best-loved novel? Learn more about how to\xe2\x80\xa6 https://t.co/5vQPdUiFR8""",
2018-04-20 19:14:58,b' #GreatReadPBS The list of America\xe2\x80\x99s Top 100 Novels for Great American Read PBS was released TODAY! \xf0\x9f\x98\x8d\xf0\x9f\x93\x9a\xf0\x9f\x8e\x89\nTake the quiz to see how m\xe2\x80\xa6 https://t.co/aiSYpZKpUm',
2018-04-20 19:12:48,"b"" #GreatReadPBS RT @pbsteachers: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Amer\xe2\x80\xa6""",
2018-04-20 19:12:34,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:12:14,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:12:05,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:11:54,b'Can you name the classic book titles in this poster? Look closely. #GreatReadPBS https://t.co/bYwNKph1YG',
2018-04-20 19:11:52,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:11:24,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:10:49,b' #GreatReadPBS What\xe2\x80\x99s on your book shelf? Show @keratx your \xe2\x80\x9cshelfies\xe2\x80\x9d as we get ready for The Great AmericanRead. 100 Books. 1 Wi\xe2\x80\xa6 https://t.co/At9vOy8Aij',
2018-04-20 19:10:42,"b'RT @ginatrapani: \xf0\x9f\x9a\x80 Launch Day! \xf0\x9f\x9a\x80  So proud that @PostlightStudio got to partner with @PBS to build the web site for #GreatReadPBS, a new sh\xe2\x80\xa6'",
2018-04-20 19:10:31,"b' #GreatReadPBS RT @andyweirauthor: I\'m thrilled to learn that ""The Martian"" is included in PBS\'s Great American Read!\n\nWhat novels inspired, moved, and sh\xe2\x80\xa6'",
2018-04-20 19:09:51,"b' #GreatReadPBS There\'s always more reading to be done!\n\nI got ""You\'ve read 60 out of 100 books on the list!"" on ""How Many Books Ha\xe2\x80\xa6 https://t.co/4wCxNhJEIZ'",
2018-04-20 19:09:43,"b' #GreatReadPBS I would like to say that I am very skeptical of the presence of ""50 Shades of Gray"" and ""Ready Player One"" on this\xe2\x80\xa6 https://t.co/G1KIuEBAzc'",
2018-04-20 19:09:00,"b"" #GreatReadPBS RT @OutsidersHouse: Here's the list of America\xe2\x80\x99s 100 most-loved books brought to you by The Great American Read. The Outsiders by S.E. Hint\xe2\x80\xa6""",
2018-04-20 19:08:55,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
